Data_No,Differential_pressure,Flow_rate,Time,Dust_feed,Dust,RUL
14,21.43012,58.4255758329547,42.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",152.3
14,22.69604,57.7232417995984,42.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",152.2
14,22.69604,57.6134956158827,42.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",152.1
14,21.70139,57.7451851017095,43,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",152
14,21.3397,57.5147285015126,43.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",151.9
14,21.3397,57.7232417995984,43.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",151.8
14,21.3397,57.6025165465371,43.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",151.7
14,20.88759,57.8658955181907,43.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",151.6
14,20.25463,57.7342208689441,43.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",151.5
14,19.44083,57.887853656882,43.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",151.4
14,20.70674,57.9646626325608,43.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",151.3
14,20.70674,57.635453754574,43.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",151.2
14,20.70674,57.8000656118575,43.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",151.1
14,20.70674,57.8439522160796,44,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",151
14,19.44083,57.4488985951794,44.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",150.9
14,19.44083,57.3423183841088,44.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",150.8
14,19.44083,57.3423183841088,44.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",150.7
14,19.44083,58.1292744898444,44.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",150.6
14,17.63238,57.7451851017095,44.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",150.5
14,17.63238,57.6025165465371,44.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",150.4
14,18.26534,57.9207760283387,44.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",150.3
14,18.17491,58.063429746931,44.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",150.2
14,19.44083,58.4145967636091,44.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",150.1
14,19.44083,58.3706953228068,45,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",150
14,19.44083,57.7122627302528,45.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",149.9
14,18.17491,57.4927851994015,45.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",149.8
14,19.44083,58.14025355919,45.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",149.7
14,19.44083,58.2390206735601,45.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",149.6
14,19.44083,58.1621968613011,45.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",149.5
14,18.98871,57.8329879833142,45.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",149.4
14,19.44083,57.7890865425119,45.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",149.3
14,19.44083,57.8988178896474,45.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",149.2
14,19.44083,57.9536983997954,45.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",149.1
14,19.44083,58.0195431427088,46,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",149
14,19.44083,57.9646626325608,46.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",148.9
14,19.44083,57.8988178896474,46.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",148.8
14,17.54196,57.4818061300559,46.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",148.7
14,19.44083,57.8329879833142,46.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",148.6
14,21.3397,57.9207760283387,46.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",148.5
14,24.50448,57.7232417995984,46.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",148.4
14,23.23857,57.8329879833142,46.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",148.3
14,22.60561,57.635453754574,46.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",148.2
14,22.60561,57.8768745875364,46.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",148.1
14,22.69604,57.7781074731662,47,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",148
14,22.69604,57.7012984974874,47.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",147.9
14,22.69604,58.0085640733632,47.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",147.8
14,22.69604,58.3487520206957,47.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",147.7
14,22.69604,58.1512177919554,47.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",147.6
14,22.69604,58.1512177919554,47.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",147.5
14,22.69604,58.2829072777823,47.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",147.4
14,21.43012,57.635453754574,47.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",147.3
14,22.06308,57.7342208689441,47.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",147.2
14,22.60561,57.8768745875364,47.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",147.1
14,22.60561,58.1951192327578,48,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",147
14,20.70674,57.7012984974874,48.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",146.9
14,20.70674,57.8658955181907,48.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",146.8
14,20.70674,57.404997154377,48.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",146.7
14,20.70674,58.2609639756712,48.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",146.6
14,21.3397,58.14025355919,48.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",146.5
14,22.51519,57.9207760283387,48.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",146.4
14,22.60561,57.7232417995984,48.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",146.3
14,21.3397,57.8220089139686,48.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",146.2
14,23.23857,57.9317402611041,48.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",146.1
14,22.60561,58.0195431427088,49,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",146
14,22.60561,58.0414864448199,49.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",145.9
14,23.32899,57.9097969589931,49.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",145.8
14,23.32899,57.8768745875364,49.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",145.7
14,23.23857,57.7561641710552,49.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",145.6
14,21.3397,58.0744088162766,49.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",145.5
14,22.60561,57.9427193304498,49.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",145.4
14,22.69604,57.6793403587961,49.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",145.3
14,22.69604,57.4927851994015,49.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",145.2
14,22.69604,57.657397056685,49.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",145.1
14,22.69604,57.9207760283387,50,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",145
14,23.23857,57.8329879833142,50.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",144.9
14,22.60561,57.6244746852283,50.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",144.8
14,26.5842,58.2938863471279,50.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",144.7
14,29.29688,58.1731759306467,50.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",144.6
14,25.86082,58.1292744898444,50.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",144.5
14,24.59491,57.9536983997954,50.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",144.4
14,24.59491,57.7671432404008,50.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",144.3
14,24.50448,57.7232417995984,50.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",144.2
14,24.50448,58.4145967636091,50.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",144.1
14,25.7704,57.4488985951794,51,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",144
14,23.23857,57.887853656882,51.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",143.9
14,22.60561,58.1621968613011,51.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",143.8
14,22.60561,58.0963521183877,51.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",143.7
14,22.60561,58.1073311877333,51.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",143.6
14,23.23857,57.7671432404008,51.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",143.5
14,23.23857,58.2390206735601,51.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",143.4
14,25.7704,58.1731759306467,51.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",143.3
14,25.7704,57.7781074731662,51.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",143.2
14,26.40336,57.8000656118575,51.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",143.1
14,26.40336,58.0524655141655,52,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",143
14,25.7704,57.7122627302528,52.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",142.9
14,25.7704,57.4269404564881,52.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",142.8
14,24.59491,57.5915523137716,52.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",142.7
14,24.50448,57.4598628279448,52.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",142.6
14,24.50448,58.1182954204987,52.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",142.5
14,25.7704,57.3830390156857,52.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",142.4
14,24.50448,57.6793403587961,52.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",142.3
14,24.50448,58.2499849063256,52.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",142.2
14,24.59491,57.8329879833142,52.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",142.1
14,23.32899,58.1731759306467,53,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",142
14,23.32899,58.2060983021034,53.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",141.9
14,23.23857,57.9097969589931,53.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",141.8
14,23.23857,58.1073311877333,53.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",141.7
14,23.23857,57.9317402611041,53.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",141.6
14,18.17491,57.9756417019065,53.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",141.5
14,19.44083,57.9427193304498,53.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",141.4
14,24.77575,58.0963521183877,53.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",141.3
14,25.7704,58.1731759306467,53.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",141.2
14,24.50448,57.5915523137716,53.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",141.1
14,25.7704,57.887853656882,54,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",141
14,24.50448,57.4488985951794,54.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",140.9
14,24.50448,57.9097969589931,54.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",140.8
14,27.66927,57.7561641710552,54.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",140.7
14,27.66927,57.9317402611041,54.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",140.6
14,26.40336,57.657397056685,54.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",140.5
14,27.66927,57.5147285015126,54.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",140.4
14,27.66927,57.7781074731662,54.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",140.3
14,27.66927,57.8110298446229,54.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",140.2
14,28.30223,57.9317402611041,54.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",140.1
14,28.30223,57.7451851017095,55,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",140
14,27.66927,58.063429746931,55.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",139.9
14,28.30223,58.4255758329547,55.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",139.8
14,28.30223,57.9097969589931,55.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",139.7
14,27.66927,58.2060983021034,55.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",139.6
14,27.66927,57.9756417019065,55.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",139.5
14,27.66927,57.6025165465371,55.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",139.4
14,27.66927,58.1841401634122,55.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",139.3
14,27.75969,58.0085640733632,55.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",139.2
14,28.30223,57.7232417995984,55.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",139.1
14,27.57885,57.7342208689441,56,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",139
14,27.66927,57.9536983997954,56.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",138.9
14,27.398,57.5366866402038,56.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",138.8
14,26.31293,57.8768745875364,56.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",138.7
14,26.40336,58.1292744898444,56.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",138.6
14,26.40336,58.1731759306467,56.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",138.5
14,26.40336,58.1073311877333,56.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",138.4
14,26.40336,57.4818061300559,56.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",138.3
14,26.40336,57.9317402611041,56.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",138.2
14,27.66927,57.6025165465371,56.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",138.1
14,28.30223,57.5366866402038,57,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",138
14,25.95125,57.6244746852283,57.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",137.9
14,25.7704,57.657397056685,57.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",137.8
14,24.50448,57.8000656118575,57.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",137.7
14,26.40336,57.6793403587961,57.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",137.6
14,27.30758,57.8658955181907,57.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",137.5
14,27.66927,58.0524655141655,57.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",137.4
14,27.66927,58.0195431427088,57.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",137.3
14,28.30223,58.2280416042145,57.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",137.2
14,28.30223,58.3487520206957,57.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",137.1
14,28.03096,58.4145967636091,58,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",137
14,27.66927,58.0195431427088,58.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",136.9
14,26.40336,57.9097969589931,58.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",136.8
14,28.30223,57.8988178896474,58.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",136.7
14,28.30223,57.9427193304498,58.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",136.6
14,27.66927,57.5586299423149,58.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",136.5
14,27.66927,57.4379195258337,58.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",136.4
14,27.66927,58.0414864448199,58.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",136.3
14,26.31293,57.6683761260307,58.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",136.2
14,25.67998,58.0524655141655,58.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",136.1
14,29.56814,58.3377877879303,59,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",136
14,36.44025,58.3377877879303,59.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",135.9
14,29.56814,58.1292744898444,59.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",135.8
14,28.30223,58.4365549023004,59.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",135.7
14,29.56814,58.3597310900413,59.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",135.6
14,29.56814,58.5792086208926,59.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",135.5
14,30.83406,58.315829649239,59.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",135.4
14,30.83406,58.4584982044115,59.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",135.3
14,32.73293,57.9975850040175,59.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",135.2
14,31.46701,58.7218771760651,59.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",135.1
14,32.82335,58.3706953228068,60,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",135
14,32.64251,58.1073311877333,60.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",134.9
14,32.64251,58.2499849063256,60.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",134.8
14,30.83406,58.7657637802873,60.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",134.7
14,31.19575,58.2499849063256,60.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",134.6
14,31.91912,58.3268087185846,60.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",134.5
14,33.27546,57.7561641710552,60.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",134.4
14,32.73293,58.0963521183877,60.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",134.3
14,33.36589,58.2170625348689,60.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",134.2
14,33.63715,58.0853878856222,60.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",134.1
14,34.54138,58.5792086208926,61,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",134
14,34.54138,58.6669966659171,61.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",133.9
14,34.54138,58.5023848086336,61.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",133.8
14,42.6794,58.3597310900413,61.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",133.7
14,36.44025,57.9207760283387,61.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",133.6
14,35.89771,58.5462862494359,61.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",133.5
14,34.6318,57.7451851017095,61.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",133.4
14,40.87094,58.4475191350658,61.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",133.3
14,36.44025,58.2499849063256,61.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",133.2
14,31.37659,58.0963521183877,61.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",133.1
14,30.83406,58.315829649239,62,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",133
14,33.36589,58.2170625348689,62.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",132.9
14,33.36589,58.1951192327578,62.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",132.8
14,34.6318,58.4584982044115,62.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",132.7
14,36.53067,58.568229551547,62.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",132.6
14,37.70617,58.4255758329547,62.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",132.5
14,38.33912,58.2499849063256,62.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",132.4
14,38.33912,58.392653461498,62.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",132.3
14,37.70617,58.4475191350658,62.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",132.2
14,39.0625,58.2280416042145,62.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",132.1
14,40.05715,58.5133638779792,63,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",132
14,40.87094,58.4145967636091,63.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",131.9
14,40.87094,58.0853878856222,63.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",131.8
14,41.41348,58.5243429473249,63.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",131.7
14,41.77517,58.2938863471279,63.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",131.6
14,42.6794,58.2499849063256,63.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",131.5
14,39.60503,57.9097969589931,63.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",131.4
14,38.33912,58.392653461498,63.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",131.3
14,38.42954,58.5353071800903,63.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",131.2
14,40.87094,58.6450533638061,63.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",131.1
14,40.78053,58.5353071800903,64,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",131
14,42.6794,57.9866207712521,64.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",130.9
14,43.31235,58.0853878856222,64.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",130.8
14,43.40278,58.3268087185846,64.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",130.7
14,43.40278,58.568229551547,64.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",130.6
14,43.40278,57.8110298446229,64.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",130.5
14,42.76982,58.3706953228068,64.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",130.4
14,42.76982,57.8220089139686,64.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",130.3
14,42.76982,58.3377877879303,64.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",130.2
14,44.57827,58.2280416042145,64.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",130.1
14,43.31235,57.9427193304498,65,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",130
14,43.40278,58.2170625348689,65.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",129.9
14,41.50391,58.2390206735601,65.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",129.8
14,42.76982,58.1951192327578,65.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",129.7
14,42.76982,58.0195431427088,65.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",129.6
14,42.76982,58.2280416042145,65.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",129.5
14,42.76982,58.1512177919554,65.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",129.4
14,41.41348,58.5462862494359,65.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",129.3
14,40.23799,58.0195431427088,65.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",129.2
14,40.05715,58.392653461498,65.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",129.1
14,41.50391,58.392653461498,66,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",129
14,41.50391,58.2390206735601,66.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",128.9
14,42.76982,57.8439522160796,66.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",128.8
14,43.40278,58.1951192327578,66.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",128.7
14,43.40278,58.4584982044115,66.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",128.6
14,43.31235,58.14025355919,66.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",128.5
14,44.66869,57.9866207712521,66.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",128.4
14,44.66869,58.392653461498,66.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",128.3
14,44.66869,58.3268087185846,66.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",128.2
14,45.84418,58.4036176942635,66.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",128.1
14,44.66869,58.3597310900413,67,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",128
14,46.47714,58.1182954204987,67.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",127.9
14,46.56756,57.6903194281417,67.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",127.8
14,45.84418,58.623110061695,67.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",127.7
14,45.93461,58.3597310900413,67.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",127.6
14,44.66869,57.4598628279448,67.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",127.5
14,43.67405,57.8329879833142,67.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",127.4
14,43.13151,57.5257075708582,67.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",127.3
14,42.76982,58.0744088162766,67.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",127.2
14,43.40278,58.3597310900413,67.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",127.1
14,42.76982,58.3377877879303,68,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",127
14,42.95066,58.4694772737571,68.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",126.9
14,43.40278,58.1841401634122,68.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",126.8
14,43.40278,58.3597310900413,68.3,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",126.7
14,43.40278,57.9756417019065,68.4,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",126.6
14,42.76982,57.635453754574,68.5,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",126.5
14,41.50391,57.9427193304498,68.6,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",126.4
14,41.50391,57.887853656882,68.7,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",126.3
14,41.50391,58.2390206735601,68.8,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",126.2
14,41.50391,58.1182954204987,68.9,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",126.1
14,42.76982,58.0853878856222,69,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",126
14,42.76982,58.1621968613011,69.1,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",125.9
14,42.76982,58.1512177919554,69.2,79.2462662797576,"ISO 12103-1, A3 Medium Test Dust",125.8
